7.7	11.422
8.49	11.194
8.07	11.021
6.7	12.301
0.6	4.609
3.01	11.005
0.03	2.743
1.68	8.145
0.01	3.88
6.84	12.713
3.7	12.154
6.38	12.589
8.37	10.915
4.63	13.271
7.77	11.823
6.32	12.585
6.98	12.37
8.92	10.731
7.98	11.513
6.65	12.079
6.67	12.308
7.21	11.954
6.64	11.78
3.84	12.116
8.48	10.565
2.87	10.295
2.27	9.123
8.81	11.108
4.89	12.922
4.56	12.166
3.18	11.906
9.4	10.422
8.39	10.912
8.16	11.535
5.06	13.421
2.42	9.464
8.33	10.627
5.2	12.263
5.82	13.003
7.47	12.168
7.79	11.539
9.84	9.703
2.71	10.028
3.81	11.654
1.91	7.863
2.85	11.35
9.09	11.019
2.95	11.302
6.43	12.102
0.31	4.075
2.88	11.282
8.52	11.312
1.38	6.762
8.36	11.304
2.48	9.676
5.35	13.116
4.03	12.697
1.65	7.524
0.27	2.948
0.56	3.564
9.39	10.16
3.2	11.976
3.39	11.482
0.72	4.079
1.11	5.235
8.13	11.037
1.32	7.052
8.26	11.406
6.44	12.961
9.9	10.336
2.4	10.469
8.56	10.379
1.01	5.151
7.65	11.004
9.92	9.958
1.95	8.253
9.38	10.903
7.25	12.177
8.58	10.696
4.45	12.695
8.63	10.596
5.68	12.755
4.83	12.518
4.61	12.577
5.75	12.912
1.14	5.796
7.94	11.049
7.44	11.365
6.34	12.192
3.71	12.699
2.87	11.288
2.55	10.812
1.09	6.337
1.26	6.539
1.46	7.52
1.44	7.07
8.92	10.298
8.97	10.406
3.75	11.786
1.52	7.763
1.98	8.229
3.87	11.952
9.89	9.73
4.59	12.571
8.23	11.289
7.71	11.605
8.02	11.175
7.85	10.778
7.38	11.388
1.39	6.453
4.28	12.469
8.84	10.91
7.12	12.443
4.88	12.654
2.89	11.544
5.9	12.236
1.91	8.092
0.53	4.457
